uid,reg_dt
e1f4692500aa1aefd0b1892f2537b7563bca944d653dd7488ad1fe92,2019-08-17
edf10cc481b9c659f7a401c2c34d942c89c609777ffca5c8018f7c73,2019-07-08
885556b0b0eb03cd75b239f709e57dc73b0763b6c0b9d1db41b96252,2019-09-26
f320db5828c11bca5acda6b414c917cf7c23920a1383f4c06bf9ac77,2019-10-25
0ebde0b661754b0d2ad8ad3cc11edbbe3c8d77343d51990f234459ab,2019-06-26
abc2cce00f868af8b0b9606b74b10d90499f52819012236d9f7f1eaa,2019-04-26
92513b2142db7eb84c6039037952e7930a1135fc4772a6b66aa54f80,2019-04-30
8a460e2c88c8a14d03733f9c7230ec0f339bbd19bd54a2870c01b2cb,2019-04-24
8a6bbef9c95a153c930d310a085194af9fd3d578d4603550d485c8ca,2019-04-24
964f55ea6c0960e3170a6adca9073747be02aafa7b59a317fd576e04,2019-09-22
5d4909d5d2634e911a02462cd403133b46dff51878fed828382b4604,2019-07-15
d852dbb705f1564efe3b65d41b5025cf70cab7eeab28a790f974750f,2019-07-04
a72ca0dda40fd0b55723f89589c46954a89d83506668b33047fac117,2019-07-24
9570988f19eab1acb21b9873619fb5be8edef0e761ae73abe2bd7759,2019-05-14
c3b7d7cc2e8a95daff237fde0fe4f5edcd40efc6128127966cb12b56,2019-04-17
7bc7f9f2ca30dde6632e7d74ae63052d76ed6fdef563e0ca01f281a8,2019-07-16
f57748f57cc805b1c07d96ae81eff01b93c6931994683b790239425e,2019-09-05
35a6e4dc167ba429ccb510fad59dfe2a76919b9a237a68246a2682c3,2019-06-28
115dd517e6ce3565b610df6b62aed8d3fb88b9c16b11dcd61ceece23,2019-07-10
0869b9873ba48218f61d6d8ae7545aa2f238528abd85ca7ebc87affc,2019-04-24
4e956969dda57b0e82269c4c57690cbd8c0f8dd7371e64646ce19931,2019-08-17
47cf31c7849c7a26856b1787638ed321160855a02756e4ae6543d348,2019-10-24
5662b679007a94f6299527a649ffef60aa133396976f712ebf6fc3b2,2019-06-08
0c8cbb539b842a82e78afaed1671351df0c9bd9fccb2ce83474a10d9,2019-07-13
08096e2456250f3c11d080c446393f82f7ef29e38b908bc2f6c46177,2019-09-05
3d47de506bb00eba7f4fbc68f371edfd80676de80da9f60326f8e86f,2019-12-28
0fc48e90fa8d3b5f9c7f1de3daf5c3cebb8508cb53d7a6f67744db9c,2019-06-16
9244be2f152afc961e3f4df8f898fadf398a424e36c7d1302dca10b1,2019-12-01
9bd2b90dbbad1d02f5b2dac238a572f5512494e043233a28d431239d,2019-10-01
12854ea8556d5a48fbf1611def838341aabe9f84dd9076dc308963de,2019-09-20
a8b5af928ea596774f5f4815e3f54429cc1ed301a20f4b0222233399,2019-12-29
e16911aff46152b9fcde7c60d1276c7fe57a73b4f2332945d397a177,2019-12-17
673e19d31b63c7893cfeab16fe93f180380d395c467d865032f8d4ec,2019-04-22
8b56f832ef12f9f131c1f0246d4ed71e47f915a31595c7e4f864068c,2019-10-08
fbe0fcb5c5ef409fd9dda5e0a2240fcb0add9c7e15780f930571a896,2019-06-02
35d4b9040b3ecb5f18fd53ce52150b7ca06995eb44b01285cb516f5b,2019-11-24
f015ac408e55195df23184b95fd1d7fe899470a987b93013faf7d2bb,2019-11-17
2b46b64e42f4cb93b0e7826eb869cda3bf8aea7cfd79306b4af2f88b,2019-10-29
1881ec7fb8987882fa47e7da49cfb4229885f9b7f940dcfb881f624e,2019-07-19
738ad68ea8e5dcd1edad26f97378636529edfec959c95f089ba488d2,2019-06-08
10bacd9e636d3df83adb484d02406511f3077a3bab45f8ae7bf36a84,2020-01-08
ffaa8381677f5ebf1a14f33593ad6e7a1dd0b5369a67ba0862651d31,2019-12-21
d6320dec4dcbafbe7cad9eeee974c614901bb5e7679347525d098bfb,2019-09-02
f3cc5c499e445e9541a1db09176d16368c4f30fce18a852fb9ec68f0,2019-12-20
b5e81bbef22907724563fc23cc722ef69aebb2b07273183588c23985,2019-12-22
955acc7c429eb54d52e3a2062c93d131c8ee4ccbd71a7973344e7dde,2019-08-08
97509b608c4b94fa0f7d1c58e235faf6dd9e1aa25cf69c310914fa49,2019-08-31
7a6bb5fd8a66912ce1d6acb8f06f9369147e23601427b6652455f6ff,2019-07-18
50132a9e252d560a58d8820938e9818e55f6d131a00bd4775c7b76da,2019-11-05
80757c1167ae534ac21afb1f75675dee0bda2b7cd8a31fd85de4eb92,2019-07-04
0f771c1a44e4e0f3c918fcefaec3cf60f0da620e71867849a58b91ab,2019-05-23
042fe319e46fa5c6b36b2143c0aedf0358689d8bd940d1bb05fddc35,2019-05-14
015e252711d101972902f40366933b6d2f81dd215466a59d356038c0,2019-06-08
cf38113889eb2c19610951d7b455f140c4ecf1cb03fa643834b16a79,2019-12-31
71eed50301d0ad787681fa0eab9ad85b363faf8813d6589733c8ea91,2020-01-03
11ec07f536435b6aaec27bca9c8018b516d734061f0f636045396f92,2019-07-12
7cca30a472399d7188968585f91b40e9aff10db0a502d955a93537c4,2019-09-03
d63473e381398cd4d2af7e375d165bbaefcf4fdf0ffc640aaf29f755,2019-05-05
adcf7bd7c6e22233af95f22923e0183901b0b02c2790ae12cc0d9814,2019-10-26
1fb2c3e9a389f8c85fc303b6217e3b9545ea4cfa8997d23c7561a3ff,2019-11-05
035da5b5fa83a353e8a0bdac0c2bf07c624e8dc93878298a63ab3cb5,2019-11-16
a8c998b10ad1bd321ea8205f3ce15ec00dfa528b72a1817d945e0113,2019-12-06
132a3c84bf6aa4b1b4b9d146e1e2447f14bfef922974e68946dd4074,2019-04-30
06730b432a65df435f618965f2660a7e557400bdeb3cfc86385af666,2019-09-14
e01d27681163a6f13b5b8436e3db85a72188b7a843ff10522b704df7,2019-05-04
0e28230b106c0bba34e41accd506942d55b3509d8c628aa769816850,2019-09-02
c7fc292e2b40cadedb35d537dda2d35ead37a480434878d34c0afd88,2019-05-29
41db7ea72e9f4c02bf98f83081a362e23b94dfdf4f34af724ed2504c,2019-05-11
488bcd4c6b206279c57e75041b7138bf88093cf04e0aab2d51e1f052,2019-07-11
2a6412306c9dab19701b04145ce45fe6dec207d6e3a24d4b97f257db,2020-01-08
8537273cd6a2cbe184016f5d369131d130d667e50f7e109b6111c0d1,2019-06-14
b65999dbc30b6e5bd75e87c4f058fb8c4a57319e6899b18166d8e4e4,2019-10-18
34fed2f3bf56de1aeae01aa93a5d43883d6e208e83af1ffd54ee88fd,2019-07-11
2ab2ac39c3c20138c8983c319eb111bd54357f1733d24eab09b45ac6,2019-09-24
8d7f097be07ac68957410a0ec4b7368c2b694988b5b55799ac7a5751,2019-08-30
594d06104c13f9048a6ea547f16578b4f1e7067bc9ad0709ea7fe3f1,2020-01-03
691e162631fd04272d12c6404a20e145b3d663ceb715b46513600223,2019-09-05
b3c7e9c89c26713ec5539ef7024567fbc03ecb159196b52c67719e50,2019-09-22
c17447be7fbc0e69b0df9b83e37d00976efa09721c0add6bcfbd1a3a,2019-05-07
8557f1564b97084e33826d4a8fdf7790f6f091453a99f28afab2c4d1,2019-07-19
122801b986659ac6f7d8292faa607600760a9cbc804db4139857c177,2019-06-23
803c3a575b9bb86b824ea6a47730af35c376864f6d94386f62d524c0,2019-05-08
e87a98d57fe12ac38db6f5c265d6f3b28a3aad75f5b9beac6bd9b93c,2019-09-04
c1423790240bf36634c038ff4654a072149955ac534b64181bdd649f,2019-06-22
d5ed8a60238f31b6863e5245b4e0d671dbda0dc5a52c7504d35b77d1,2019-06-01
b23f424eb898349083cc19199c47642980fb458b67e09733c1df6a9e,2019-07-22
c2ad22d93f2db5ed98a4552d35725e9f707f806de16a0f60987a0bbc,2019-07-05
e47654749f05d0d6820c9939f65dcf9cffaf30d0282272334de1ba91,2019-09-21
c86b7cc0bb119accaca80a8ae657a36afa68d796b9ca52e7ecb2d970,2019-07-04
360707c1035ec820c8f4464cf076d48f82ce7dd2011260fc96717e94,2019-08-22
425e12f29aeaa0a109501c084159fe9daa0c1e762797781a346498cb,2019-09-23
2e3de079faa877de245dd291e77474fd3d2efa932332db8a7692e491,2019-08-03
078cf37006145c2d40a27ab1896bf1a9e2880d8139263705a6613200,2019-07-07
24a83410bc305de1055883d654d2b5358f7d6d63dee2f406e6c0d8df,2019-05-03
e1709d2bd927a6bd95c57d786e4e79f88c468b4d5e2413e478a38084,2019-07-16
317ece2a30a1edcab559afae5b385f48bd5fdfc5075dd31f5a3e5ee0,2019-05-18
6f757a7638912a52a1b4e80077bbe4909fb84ea19fbda1cc5ed4fbfc,2019-11-09
e83e314539ddd4be0c26ec0f7aa1e69c6225f6e3661737b286555682,2019-06-21
283c3d22884aaf9603f98fbba7f7c67186407522fcba44ad8adfd7ff,2019-10-12
7c1127356eb09a341d6992b1fc4463be69a2c16ccac347a6114cc880,2019-05-02
d8e3fbf0cfbeb4463484e247b1273bce9a178d4aa9df9b8c7d5805d5,2019-04-21
29360e1a2fd12a623359af018885abcc5dcebc724f120f4983d144d2,2019-06-08
3152364794fa8ca1958ebc0c8ece28be5abacae4cd3b704f876769d1,2019-05-12
7612c11167bfa7a536a91c47c9968046c292173cda47d23a41ff454b,2020-01-10
f207b3a263a85cd0511377fbd53b70c202f85746d1ae333435bfb12b,2019-07-05
35f48ba898487bf41c63423b1d5840ffc14ee2e9d4bc8cfb96df82d6,2019-10-26
e85364e5f2753e41a87cb5965bc24c29b30334509bd3e14c4695070e,2019-05-24
fc514e9fa1bd586f86b112765061daf1020f4604a534336bda47e90f,2019-05-12
588570bf5b5d7376991871fa302de5b3a07f054825c12b9a47422f8d,2019-07-20
2ad9c2748a94a7cc5e3231705eadb16aa7a5d8eb5509fb71d2be9676,2019-11-10
380a0dc5ffa20c8d3bc8500ab36629663a73307559f1b77a7aa9a955,2019-05-07
2ff1126f03968cac9020c0d24532787435a6a9976e4072facdf415be,2019-11-26
030e86b32487fbc9803eea05511978329d5311f7f0ee76ff922c3a2a,2019-06-07
41ea84d7c1df76d5c4fa0f0ff7e0f6f5c635220bdb6cfddb48842da0,2019-05-28
b7ce2dfdb72c77f298e1da52a16ea21b822d7def86c017c05be199fa,2019-11-25
a2b4726b1def27d6685d5cd2789b1d785fd452767f0440f3c211b0e7,2019-05-01
cb27df6e9da94eab15e2cc1c2f287a89dec9e4d47dceaeb14b75ab31,2019-09-06
302cfba610723cdacef73e4fd7a7b3813cb2e0ff64d792df3cfd23e9,2019-11-20
309c5e30ebaf5056bfdeb8d89f453c4dc74e35654fcfbbd23fcb30f8,2019-11-24
e794855aa2954a1a220f77033d9bfd3c78637db4584720f7f6213626,2019-07-07
b7a11de9c9d56e8a916a341a0cbd9ee6973c3274b040ba1511082b45,2019-07-22
fd3f4190186742ce29ae22c6b55ff5ae15e05cd5927e380e4b56cebb,2019-12-24
e49521a21bcb307d2987d82965a05649ed810be607ef91bf3e4695f0,2019-06-13
562dadd6369e1b5fa7c5579f7b2b8bd94c1b4a92d2cd17cb7bb89af1,2019-10-26
ca90976f8ee78f5ad53129327d4654ca8bf279bf102eb31108aa2fb4,2019-08-03
51dde518124a8070156f8a118c1af4471e52e6d999f2c1fa0e465a6d,2019-05-31
68218af443c1615d32c005eced4d054c58873e44b2715932516a32df,2019-05-29
9c918f37ac9ff644cd800668876efcda3f55ad9bafedec72ce3497be,2019-09-23
7eaca8cb741b55122443450c9b089fa8d25b5e3246d6b65da44a914f,2019-07-06
758851870a8f3ad06e1438dfef09d28b2c9b9cf4abbf80178d319f2e,2019-12-05
9396dc29f2837d46345fd82f37384ab850ab2bf5597a17c786ace7db,2019-04-23
69c47f8a5818db2aa7865cbe43b9206a814f477d920b70d3d0a812d4,2019-05-25
1f9f6b2bc75dc4ea708f5af3ffe0b2f5998acfb40298a81f69487125,2019-09-19
b01f8464081ef142925b7218f9c3a50d3b44cac8a2fbe8620ad7675e,2019-07-15
36999d7e43fecc432bdbce46cfe987838170aa95ee4d14e4c3532309,2019-11-23
195e154dc5606cc1e05a3a9b1dba2cdc9a701c5332a843fea58c6c2c,2019-08-15
47b7e23c4396c819f1f23c1519d7d946f8ab60d2ed4abd542fa540d0,2019-06-16
942f10a705e4ab39928949e7aafac78e3503e5b9b34a24269c174a44,2019-08-20
99498e6b590311e68b58357b5feccec90abb409ecb1be8ab00f78c82,2019-04-22
797354df410b48d088198941e6e5f9894207855a53a3983341612f2a,2019-10-29
373f8d5cfe7efd588613b27d9170f53858e16e2297ff9592739b14e2,2019-04-18
cff7720080c2608f0369bedc5a72537fa67eeae3d2eeab247f258e79,2019-05-18
75cb0ebdf3c50b2d2514524b5c905c6ec33694e88185d9b1bac7922e,2019-11-30
c04ccedc46c1278f7c5a006b16242e6cb64db8567ae15778f8baea00,2019-07-01
9e2fa4ec415d55072f2dd45a67b8b3cbed28941970cba463b577e53f,2019-09-04
42b580aa3ef32685c354761d1bf29abee72fc9d260ea2610cbe1e201,2019-04-21
5a7f1834b557d413c20af4b3572291019fd5b1500db3f74fa87dfa8e,2019-04-17
35ffc14c7bfe9ae4b6a762f7a0de3db76bd9b8e58c9d5d2b06a05b02,2019-06-23
e6d227bf3e5e24cf55ee9c87a9bf7772bb445eba6fbfa59985f9db1a,2019-09-05
d196a0d924ab9322cea553fc9483773c99d46d7d7402a40ec57f8b0f,2019-06-08
87580c353f89ccee64b409f0756d4f14c7aa5022253aabe130f58d5f,2019-12-10
a3df3dc962b038263e6f23eb801e7b4fc97096331df36343635b2a23,2019-10-28
3652ce3ce6903ca647350005a572939b0971b7bc3626a2eee6e088fc,2019-09-23
ca91c80798b4e6a50523a6d603f4008d1c24299967704e1dffad55f2,2019-05-03
b6e510842c5064a0860575bba168e30541c97d7e483fab73fdcee660,2019-09-03
bdca58e7e70b7413af1e5ccc89b059afe165a950c2273178b24d8d80,2019-06-27
a41945c4794ff160112e7bb40c8ef27177e40613d77749a47da11339,2019-08-02
a4107e732db0b76e08e5bda886a76e2232a2069c704ab829c2258863,2019-04-23
b4ede5dbc920ed465cc0504dbf649feb0ea83aad1ec0dfd0fa0bbf7b,2019-06-25
5460eccbcdc70f61888205a3e0d1544290596025e1894d1872558024,2019-11-07
5e4c624c28a13f1f344a89713045da806b2c38d90c490053333d2c9b,2019-09-20
b94c79f3a53a8491d2673ad4aa07c3d52225602b5b380e3a5d647e0b,2019-06-21
fabf6389296755af2bd1b969e78d97971b99d5a0855bf4259c862164,2019-11-03
b15fe8821f2b22f920e13347b43e61f76f717595ed994b8a44004d27,2019-04-25
2697d1e75b44f59f3a05bb553e691fff43705d1dfbf183eb61ba728c,2019-06-18
d5b80b93b9c19c59fc1edf547f2cd824eaa0b91d5d23ac7ec7c29e78,2019-12-17
66edfbe7f3fe02d6dd9086b767607649ea263050e4610e89e211e03c,2019-08-03
f9f7918b9e6119a8fbf52db7482c940d646c8ba6b9d29fcfa0c8601e,2019-06-24
938b521548722e887ca5ccc23ebe6080fc436a7a9e308348367d2dc4,2019-11-04
49efd9de3ba6d9f70e3ec27ef065b888e15eed079e163d37522fb12b,2019-04-26
05cae298ce0720e1481d3f9bfe5fd4f8792fbc43047f5c35110bb3b3,2019-09-06
2757d9a7e60873ba3f2d8482d40e6f5b5f1b89cd144053aec8ed3344,2019-08-03
e353c0dfee14f19921dc3add2255e5fb7557e4719bbc17d0e046b405,2019-11-29
8ad55194775a34c93470c5ac1b49f79bc91731e3eaa09c1cac07dcc3,2019-04-29
53d9a64e13c4518bc4634fb8767a3a0c9173a730471540b256fe307b,2019-05-29
b2e5e75f5ca05aa795c228fc7986b9929d3855276cd5102491209f16,2019-07-14
1f23c700d3a4dcb58491f861a28840f65595a6112f8e6a2691366c9b,2019-06-17
ef5925843dba1ee5491bc35216da9d718cfd020a142baaf7acca721d,2019-11-05
012b3e34bfb62f8c02af2a7c2dbb36ccdd11b9a5d5c7cdf8e5d9deef,2019-07-28
da353e3e2003e683ed93cb5093dfb0ebe91aa6d227ad78cd6b01b546,2019-04-26
38f0045c9c559d858c9e5c94d2ebc7a9fc7bacb27c64709696d82040,2019-12-14
1403824f92ed59c1876ed7805daca38155121229c05eaf4bec1017e4,2019-05-17
df19a66a9d5e6bbcdcda9bee6c5f4ecd04cba9c5c8980bd15357140a,2019-05-18
3b27a89f4595defd5fc3f21c2410d7206767bfb86f3374c528883029,2019-07-12
44b2188d9975f51bfc60d97eb96c6dd75b6d4d21820f98342d7efafe,2020-01-01
e3d8cfda2bac4aac23d2b6065af10825438f064f9c35fc66e3cf2b34,2019-04-27
55a57a8f828d4c0c7f5a74c4f5ac9baf6057fd30f4528cb6d8705050,2019-05-30
8ac6e4b7c4b5adc6adf740a38e30be47a1b5cff437218541fadf78d9,2019-05-14
d8b2f5f54caa74f0a42834445613376f466064fa73f2d57770866234,2019-12-13
fa49f90b324eb6b4db1decf149b55ccc315513fc74c85ddb59fdf715,2019-04-25
5f4c4b961f49178806a06b63b4d775302d27b61a4fc140ffae4b966f,2019-10-12
1440249e75458458385b16c8f6d7d07d8524906d87395bdd3e4cf443,2019-05-13
390430f19f37123b48bbf93c59902e5aec3bb6851de41c345602d2b9,2019-04-28
0457d432e1ad574e8b72e809cfe51faf83799c23db3528a06da9a0db,2019-04-22
88d8c912ab80941dc7c4b2e63242dd5b8c4e24264288b7bef8361cf6,2019-12-13
ef4abed3a971edfb8b7117b02e8f099a593e2436b2a53d1945d6ebc1,2019-10-31
08199e1cd283e46de7ad8852bb21df097f55b730d2a8ce431d12b594,2019-08-23
3d49529aa182b1b58321d9a4de7c8b104dacb889744e8ea279b6e70b,2019-06-01
f7fa6038da013d155e79d258ff563d8a51cabf1f31d312be16ec06f0,2019-09-04
f24d72ab135ae6960273752f616e5e61c033ddb964561d02fc8337df,2019-09-05
d34680d52b9c0612163ae0ff8bfccf3a97d9f7e90540277d66c0b5d9,2019-07-25
a98ca3c1e34c01ade13769a73c7fdc1ebd0ae409f63d1cb0331951f7,2019-07-20
d9011a251551f6b9b92c3fd73c63d83b6e79a6969c4040747b39d871,2019-08-11
f76342b295e3f7a8ac0ca0532a248331d020ca4472758ec3a62dd47e,2019-10-27
38965368016997132a1941694b5843e23d518316f276eee68984cb85,2019-05-13
a9b51227006a20183d80e9ec434bb86541eb1d3e5c8f04644aa2b655,2019-09-23
cbd3751c84e6c07787232dde28a1ba19f99a93052015410b8f06c936,2019-05-21
145ad930ba484198839d9172aeb58b267d969018eea85bf3260f6d4a,2019-09-22
12d286b822e220a7464bd87171908c0e60c1d868576a140a1d4fd869,2019-05-16
ae94a4aa5fe73c155fff43bc23070347483c9c96986e45230e4f967d,2019-07-13
e4e18604e201b5b0dfd797bf7a105a2a9df7bb441291dd0d704b63a7,2019-12-03
29201430455add09f9210dd8f028e62ef41b214b46125e9b3622ea93,2019-09-04
ab5396ec0a1776721d8cbdef152d71896ba71f991f13665bf8fd3b04,2019-11-03
81f2194f5720acba7120e4d47b0c4d1c53ea9998622b5549ee1dcf06,2019-11-14
a525937e19cead9c797c6eddd7caf0bcff7a20a473f3ed814ca7cbe7,2019-08-04
ee2f5657e51af8ed0401717b81fa0d1ffa783facf6a759a0b69bd661,2019-09-18
869dc2577e4708a53896d87f846d204f789f18bdb4010bc2df584212,2019-09-06
4caef52ba65e05322554f9d15609741ab2077e9dca18a4fc99236266,2020-01-06
77ecfc65c5879b6955f3d3fa526c97d3039a66e375df9970ada3379a,2019-06-22
e6037aecbcd14a29ae2b758c8dc06c248c42cc06d562b2b626dc3719,2019-09-01
b91a9c8a0ccf743f6d669d0c975278fd60fba9b739a9d3cff46b4104,2019-09-12
c0306ce686eb17fe2b49fac0e079e42f9498b8240420d9f8c4cdbe51,2020-01-03
0f093df01363d3edc192bcc9608d8231bce7ea485dd1ef5391522f59,2019-09-03
cc2c6057ffa940cdcc40e51472f2634790e56326797ac6b5dc332124,2019-07-09
40af6dfae085ca6ee5ac7d2f8864ae40384d935490c17c9bda0d03be,2019-09-13
40b2e4d58f85f1d5bb28d50b87750f9e984c3533bf4865d6618020a5,2020-01-06
9a47b5256614ee6bc0f144f382577f1ba90e2589fab999aa717923bf,2019-09-18
ef3de392ece3b8d8b7e095f17931345e33264e1b7029bea1475c68c9,2019-11-25
99a71253a565ae1c6954277206b46245057a6ab9c73fb535aac68be5,2019-06-27
4232ac1e75258ec0a6a217febfa3a183b4d9446595a8db79c6caacb2,2019-07-18
bc7795cf971c7aca197caf690c5f5716d1614e3a8219b277a0748039,2019-05-28
d5dc0c9dc3c498a38aa2223170e1977b9c60204dd05d6ca23f5418c4,2019-04-28
b565105250f46373a1382d0265f165e52b95178fc109be0e3292158f,2019-06-30
d0bbeb07013365ac53b1d6fc647fe2d3abd6e7ec1a4003df9eb9dd2c,2019-08-18
52884b90ea4c86a77a804e0226a16df8c35826a2c5018360ce36002f,2019-08-05
fc3bced7e13c219b63061437e379df0aac27855f1a36ec72515cc95b,2019-12-21
7abb1d7234ede9e6e1c8085016a8d76ea92c4dc39dae1e2f81c03fe6,2019-07-31
12eea34065e44d2e3dbfa9f80cc45f168255ba4d696de471946a43df,2019-04-15
9e4a38132a9e74091c33305e43cde51763877f678024d6fbcefe1c0d,2019-06-27
4c47a69714d46eab7a2e3d6a1968968529e95e2675bed4bf98e94612,2019-05-20
9fe8014f248818be1d532f5be08e561ad1fd0e5da398ea1e5ea52e66,2019-08-16
773ca291426c87eeb9ca0145176312ee6c10e410272a3e4b53f2b1fa,2019-05-02
5fe5d83c72f6c0ed09a0f19aac0bd5af6426378807fce7cbc247e714,2019-06-21
e0de06d07482bb6c0be44f8a78c3896678e8fa072d86c5e601fc39f5,2019-09-04
bd97fcfb061f546e24284d4b55502c26277029da852ecdfe834cc020,2019-09-21
7233061525f29285c814038b826b735d7a598d5e4ca666724cd1a878,2019-12-17
fcab456e65d894c0fc64ef3206b1c9cedd1348e29267bd5f6910fff1,2019-12-29
7c278e418a88634fa00b3fda2ba5f45260efbc853208a7d09b0f68f6,2019-04-19
1fd8f766a7ffc001d94ed76cdab40dd6cf3682c7cdf8231c4d0925d8,2019-11-07
fac385479fa950f9ccd0ae5a16de055d2279c6bd727e1e0383461fa3,2019-09-23
787be0647489f26ba2975c66dff222548d5314e865efca6961bd06bc,2019-04-20
dabeeb704c347130bc2feea4d8a4342611ce35feeda7f4df4fc17eff,2020-01-11
9ac359ae9a0439c68a8c0c3450077c37a14557b89c03f565279041d6,2020-01-03
744445084701ee6958f98584b2beacaaf20f924e6d677c30f2073fa1,2019-10-07
892388415e9d31645c23313b646272a73647b84f4031071f3176dc5b,2019-05-06
dca1ea8acfea4d27d453511db099a25519c4e2ae24bf16ef9db306a1,2019-06-10
077d3d15e0613e64b9b761a1f88b793a026507026e1fe9eacfb32545,2019-07-14
cac7ab62942dd05c98a79053e67a62b38f549a8c8a0f4a61b434af54,2019-05-05
dc8e3ec6870072694f3fc57c9d2bd7c45a5b75f74d62a3829354603a,2019-08-07
5c8c5ceb5c32422e691ed990bc4f83ee1c9f1fce29cc592e823bb5d2,2019-06-09
58d18da73984a332bc68b6b16b69714aedbfa8b336ee9bb97cce53af,2019-07-18
dfbe0f05ae29e7cde8b44002ea41820464dcddd51384fab73e33f301,2019-09-20
79ec80a0b27f624c494b0ea2a95c78e7d236d41805cd31d11b875b40,2019-12-24
a75ef0e2cde1ae8b15c347b0d368cb659da12e18c618bb11b597a1ee,2019-07-22
f04b310002e5809ba02fcdfb3820a4c9b2267a3b2134fc6be5bd81e5,2019-11-23
6a92f4cb5166f63820d610b6d384793d72741f5c75916c3a388980f5,2019-08-22
51ef962381dc9632e4b38d1fd9163c7d89aa73fb49b67927f60a0849,2019-09-01
b7705ae213bbdc92df152e3473e725217dabb24aea428e8e8a1a7ba1,2019-05-03
a432cb4ab03bba810e39e919fa1de1ce6ab51efb49e3698c0f6e3bff,2019-12-06
82795f49623c18017e47396ea024fac513bc8fde92a188b6d6685be5,2019-05-15
f22808081232048b3f95ff55c45e5335588447fd9b88cc55979359e5,2019-04-21
2ff36b84570851d0f1ec20f8a85acdd717dcd355be1e3e4cfbabcc41,2019-08-31
28a1f6dc2feb2e6620e88d5a53817ad497cd702564b5dc766b91e8b9,2019-10-11
ae2b62776cd9eb581d092339d0c33bc002106ee9cc9b0cbe1e49be2d,2019-08-10
e51c667b139972a4bcf54366747af1620d7a6f9b80aa9edb3c504e06,2019-08-03
99753bcde159ebfa0c0822e988121be8908688f9bb8a1b746473c889,2019-08-11
dabbc5c901c4e54ff2bea679354621fa348f026ed85812642af39a7c,2019-10-19
32daa2d8981daf63f5571c7b18e021c6643cc71f3739e64c0942d85c,2019-05-04
0c863984ea8bc88ad1dc732769157197290e74cfe5b94bad9777ce79,2019-06-22
ec805a3ffbe2f69f71df4e840e2740faeab1ae163e74e4b332726626,2019-06-27
91a8963217d6c8f8a17c7b9fa625ed4333002ae7fc3d194b2ee3ce64,2019-04-20
ef0cbfee737866c34f92f1c1b16db4a9fa9c81f108b8fe444551c122,2019-09-22
d62d03b532aa53b64f6b38ac202616860ae7b43e9eb3643fbe664dba,2019-08-26
d8cbbbc8e91b7a6fc079711802f528c08cedae57dab4fcbce2816ee2,2019-10-26
c25193d40563b9ebd8e9fb9c222a41abc1d16fb1e84532c1e0a4afc1,2019-04-21
9bec7e56ffc6b5387f8d1fd6ba9ed340d7b82f0ef26ef05cc8c36c9f,2019-12-31
8b1cecf4a3e8aa52bfd6fe2610ae0393eed9c3ca5a6fcd549f4e7cc3,2020-01-12
781954ad5fde0b70fcd343bc4db4b5daffba79f7fcb91a8be1a546de,2019-05-16
06dd66d671f64dbba7145021e4489a55edb118526c400a672672e733,2019-07-25
91d6c9926d7816627e17c97f702f1685b9cebee8329c6621b7c4751e,2019-05-23
2e710e686d4869bb81edac4aabb408919c0a5cf17d5881646e6d9354,2019-08-31
f865ac4bd09cb9a624d46ee5547a3bcf2446ce0854b35fd5e60f2e8f,2019-05-11
927e1ac15df71962a9c02b53021509fb4d70ba68ff6e92cdc5a0bbb9,2019-07-01
82bd1acea7fd0b4c2995df759da533b6786b302520783eeef0a999ac,2019-07-11
f52fb049f72e83a85e817c90514f810e249ccc685d8b4509a510e438,2019-11-02
30d7fc853a27b994c44d0fec8136d817d67d9b9d8b876d23a7709fd6,2019-08-06
3dc67fc2d7648fc268f6a7dedca8efb06bc0f7655d2467ed71b9297a,2019-04-21
a6a66d149d7b198e973670d3db50d0fae8bb10ac9b9f709c02ce58e4,2019-06-01
3c2f85fa2118671ebfef667d12c61842b67a18d17b8fd11e531e803b,2019-07-17
8e39fc7de2111bf31337378eb7f9260156387950d7905bd999b8fb77,2019-08-04
29daa69c34cff5b4d72317401a4524550d58d2a89120f566dcc90b1d,2019-05-24
29fdd6b87d432d471a9e49afb22e2db2e85308b9edc85e2b80c248ee,2019-05-16
8d308f0c519af43879415a2847cf893c84f0c551d1ee4544b1fd5a99,2019-10-27
ccb8e32c2698942e4eb72c939dc3bbeea8a027d21477d2025a6d69d3,2019-09-10
4a3c0c0f515bc2b42b50c0ae4348b3cf6dee2b9523863d071d6d5707,2019-05-22
229fcb165bd4e393c997d13da6e327db6dde038a4530211bd8cb9f85,2019-08-03
d9dcd06655985fb20add5d393eb5e5c8a85bd05d9c8b069126f74728,2019-06-01
4f202836a443db417114749af3fb32d92a2765ede0a49b0f1d09f0bd,2019-06-11
70dde08636dabb29fee58c9759439e360f8273eb78de03de5bea5088,2019-05-17
fa9752edf7e4cac41907bef934727177995cde4227da13356471a865,2019-06-28
5963bfb482788f39f9344c879135ffc2bca3b052254185a3242ea977,2019-11-02
7cff865dcc16c61521e4ed6e12edde48b20755f6d3cd4edef5a20674,2019-10-25
dc05ae63c16c60e9a223bd55829decbb71358292aa58c3ae2f1f87d8,2019-05-12
77a8eedac57bb15cd1969e72789f912e4aeaa0a740bcd92d44a9170d,2019-07-29
